Codebase,Feature,Cluster,CLIP,CRIP,CROP,CWOP,CIP,COP,CPIF,CIOF,Orchestrator
Acme-Gallery-maven,VisitorVisitorController.edit,1,0.636364,0.363636,0.409091,0.590909,0.500000,0.536585,0.620968,1.200000,0
Acme-Gallery-maven,ArtworkGuideController.create,3,0.250000,0.750000,0.750000,0.250000,0.400000,0.333333,1.600000,0.800000,0
Acme-Gallery-maven,ArtworkGuideController.create,0,0.000000,1.000000,1.000000,0.000000,0.200000,0.333333,0.800000,1.600000,0
Acme-Gallery-maven,ArtworkGuideController.create,4,0.000000,1.000000,1.000000,0.000000,0.200000,0.166667,0.800000,0.800000,1
Acme-Gallery-maven,ArtworkGuideController.create,2,0.500000,0.500000,0.500000,0.500000,0.200000,0.166667,0.800000,0.800000,0
Acme-Gallery-maven,GroupAdministratorController.delete,1,0.285714,0.714286,0.793103,0.206897,0.518519,0.475410,1.000000,1.001046,0
Acme-Gallery-maven,GroupAdministratorController.delete,0,0.000000,1.000000,1.000000,0.000000,0.407407,0.475410,1.000000,1.274059,1
Acme-Gallery-maven,GroupAdministratorController.delete,4,0.500000,0.500000,0.666667,0.333333,0.074074,0.049180,1.000000,0.724895,0
Acme-Gallery-maven,RoomDirectorController.edit,0,0.000000,1.000000,1.000000,0.000000,0.444444,0.470588,1.687500,1.227273,0
Acme-Gallery-maven,RoomDirectorController.edit,4,0.333333,0.666667,0.705882,0.294118,0.500000,0.500000,1.312500,1.159091,0
Acme-Gallery-maven,RoomDirectorController.edit,3,1.000000,0.000000,0.000000,1.000000,0.055556,0.029412,0.000000,0.613636,1
Acme-Gallery-maven,GuideAdministratorController.save,0,0.666667,0.333333,0.636364,0.363636,0.428571,0.687500,1.500000,1.833333,0
Acme-Gallery-maven,GuideAdministratorController.save,4,0.666667,0.333333,0.250000,0.750000,0.428571,0.250000,1.500000,0.666667,0
Acme-Gallery-maven,GuideAdministratorController.save,3,1.000000,0.000000,0.000000,1.000000,0.142857,0.062500,0.000000,0.500000,1
Acme-Gallery-maven,ExhibitionDirectorController.create,4,0.285714,0.714286,0.818182,0.181818,0.368421,0.354839,1.122449,1.052632,1
Acme-Gallery-maven,ExhibitionDirectorController.create,3,0.600000,0.400000,0.285714,0.714286,0.263158,0.225806,1.530612,0.937799,0
Acme-Gallery-maven,ExhibitionDirectorController.create,2,1.000000,0.000000,0.000000,1.000000,0.052632,0.032258,0.000000,0.669856,0
Acme-Gallery-maven,ExhibitionDirectorController.create,0,0.000000,1.000000,1.000000,0.000000,0.315789,0.387097,1.346939,1.339713,0
Acme-Gallery-maven,MuseumDirectorController.create,4,0.750000,0.250000,0.125000,0.875000,0.500000,0.571429,1.500000,1.285714,0
Acme-Gallery-maven,MuseumDirectorController.create,1,1.000000,0.000000,0.000000,1.000000,0.125000,0.071429,0.000000,0.642857,0
Acme-Gallery-maven,MuseumDirectorController.create,0,0.333333,0.666667,0.800000,0.200000,0.375000,0.357143,1.500000,1.071429,1
Acme-Gallery-maven,GroupVisitorController.delete,1,0.266667,0.733333,0.806452,0.193548,0.517241,0.492063,1.000000,1.036212,0
Acme-Gallery-maven,GroupVisitorController.delete,0,0.000000,1.000000,1.000000,0.000000,0.413793,0.460317,1.000000,1.211699,1
Acme-Gallery-maven,GroupVisitorController.delete,4,0.500000,0.500000,0.666667,0.333333,0.068966,0.047619,1.000000,0.752089,0
Acme-Gallery-maven,VisitorController.save,1,0.750000,0.250000,0.142857,0.857143,0.500000,0.466667,1.411765,1.032787,0
Acme-Gallery-maven,VisitorController.save,0,1.000000,0.000000,0.285714,0.714286,0.375000,0.466667,1.588235,1.377049,0
Acme-Gallery-maven,VisitorController.save,4,1.000000,0.000000,0.000000,1.000000,0.125000,0.066667,0.000000,0.590164,1
Acme-Gallery-maven,ReviewVisitorController.create,0,0.428571,0.571429,0.785714,0.214286,0.411765,0.560000,0.631579,1.428571,0
Acme-Gallery-maven,ReviewVisitorController.create,1,0.200000,0.800000,0.800000,0.200000,0.294118,0.200000,0.947368,0.714286,0
Acme-Gallery-maven,ReviewVisitorController.create,4,0.200000,0.800000,0.833333,0.166667,0.294118,0.240000,1.421053,0.857143,1
Acme-Gallery-maven,ExhibitionDirectorController.delete,3,0.153846,0.846154,0.833333,0.166667,0.419355,0.470588,0.942857,1.123537,0
Acme-Gallery-maven,ExhibitionDirectorController.delete,0,0.000000,1.000000,1.000000,0.000000,0.193548,0.196078,1.257143,1.014304,1
Acme-Gallery-maven,ExhibitionDirectorController.delete,4,0.166667,0.833333,0.882353,0.117647,0.387097,0.333333,0.800000,0.862159,0
Acme-Gallery-maven,RoomDirectorController.delete,4,0.138889,0.861111,0.864407,0.135593,0.428571,0.409722,0.713947,0.949062,0
Acme-Gallery-maven,RoomDirectorController.delete,0,0.000000,1.000000,1.000000,0.000000,0.285714,0.291667,1.312783,1.013405,1
Acme-Gallery-maven,RoomDirectorController.delete,3,0.125000,0.875000,0.837209,0.162791,0.285714,0.298611,0.973270,1.037534,0
Acme-Gallery-maven,DayPassVisitorController.create,3,0.166667,0.833333,0.833333,0.166667,0.200000,0.153846,1.158129,0.786713,0
Acme-Gallery-maven,DayPassVisitorController.create,0,0.000000,1.000000,1.000000,0.000000,0.166667,0.230769,1.893096,1.416084,0
Acme-Gallery-maven,DayPassVisitorController.create,2,0.000000,1.000000,1.000000,0.000000,0.066667,0.051282,0.445434,0.786713,1
Acme-Gallery-maven,DayPassVisitorController.create,1,0.250000,0.750000,0.750000,0.250000,0.266667,0.205128,0.890869,0.786713,0
Acme-Gallery-maven,DayPassVisitorController.create,4,0.777778,0.222222,0.357143,0.642857,0.300000,0.358974,0.612472,1.223776,0
Acme-Gallery-maven,DayPassVisitorController.edit,3,0.133333,0.866667,0.866667,0.133333,0.227273,0.172414,0.593525,0.802326,0
Acme-Gallery-maven,DayPassVisitorController.edit,0,0.000000,1.000000,1.000000,0.000000,0.181818,0.229885,0.679856,1.337209,0
Acme-Gallery-maven,DayPassVisitorController.edit,2,0.000000,1.000000,1.000000,0.000000,0.060606,0.045977,3.046762,0.802326,1
Acme-Gallery-maven,DayPassVisitorController.edit,4,0.521739,0.478261,0.583333,0.416667,0.348485,0.413793,0.287050,1.255814,0
Acme-Gallery-maven,DayPassVisitorController.edit,1,0.250000,0.750000,0.750000,0.250000,0.181818,0.137931,0.392806,0.802326,0
Acme-Hacker-Rank-maven,FinderController.save,3,0.625000,0.375000,0.444444,0.555556,0.380952,0.391304,0.625407,1.028571,0
Acme-Hacker-Rank-maven,FinderController.save,0,0.000000,1.000000,1.000000,0.000000,0.190476,0.217391,1.216069,1.142857,0
Acme-Hacker-Rank-maven,FinderController.save,2,0.250000,0.750000,0.750000,0.250000,0.190476,0.173913,1.337676,0.914286,0
Acme-Hacker-Rank-maven,FinderController.save,1,0.400000,0.600000,0.600000,0.400000,0.238095,0.217391,0.820847,0.914286,1
Acme-Hacker-Rank-maven,ApplicationController.create,0,0.000000,1.000000,1.000000,0.000000,0.400000,0.242424,0.963211,0.562500,1
Acme-Hacker-Rank-maven,ApplicationController.create,2,0.444444,0.555556,0.444444,0.555556,0.450000,0.545455,0.632107,1.125000,0
Acme-Hacker-Rank-maven,ApplicationController.create,1,0.666667,0.333333,0.428571,0.571429,0.150000,0.212121,1.404682,1.312500,0
Acme-HandyWorker-maven,CustomerController.create,0,1.000000,0.000000,0.166667,0.833333,0.500000,0.545455,0.428571,1.125000,1
Acme-HandyWorker-maven,CustomerController.create,3,1.000000,0.000000,0.000000,1.000000,0.250000,0.181818,2.142857,0.750000,0
Acme-HandyWorker-maven,CustomerController.create,4,1.000000,0.000000,0.000000,1.000000,0.250000,0.272727,0.428571,1.125000,0
Acme-HandyWorker-maven,ActorController.save,0,0.875000,0.125000,0.608696,0.391304,0.500000,0.741935,0.473684,1.769231,0
Acme-HandyWorker-maven,ActorController.save,4,0.500000,0.500000,0.500000,0.500000,0.250000,0.129032,1.421053,0.615385,0
Acme-HandyWorker-maven,ActorController.save,7,0.250000,0.750000,0.750000,0.250000,0.250000,0.129032,1.105263,0.615385,1
Acme-HandyWorker-maven,HandyWorkerController.create,0,1.000000,0.000000,0.142857,0.857143,0.454545,0.500000,0.606061,1.142857,1
Acme-HandyWorker-maven,HandyWorkerController.create,3,1.000000,0.000000,0.000000,1.000000,0.181818,0.142857,2.424242,0.816326,0
Acme-HandyWorker-maven,HandyWorkerController.create,4,1.000000,0.000000,0.000000,1.000000,0.181818,0.214286,0.484848,1.224490,0
Acme-HandyWorker-maven,HandyWorkerController.create,1,1.000000,0.000000,0.000000,1.000000,0.181818,0.142857,0.484848,0.816326,0
Acme-Inmigrant-maven,ApplicationImmigrantController.delete,1,0.833333,0.166667,0.333333,0.666667,0.500000,0.580645,1.000000,1.250000,0
Acme-Inmigrant-maven,ApplicationImmigrantController.delete,3,0.800000,0.200000,0.181818,0.818182,0.416667,0.354839,1.000000,0.916667,0
Acme-Inmigrant-maven,ApplicationImmigrantController.delete,2,0.500000,0.500000,0.500000,0.500000,0.083333,0.064516,1.000000,0.833333,1
Acme-Inmigrant-maven,ApplicationImmigrantController.save,2,0.166667,0.833333,0.833333,0.166667,0.193548,0.130435,2.142857,0.743802,0
Acme-Inmigrant-maven,ApplicationImmigrantController.save,1,0.733333,0.266667,0.517241,0.482759,0.483871,0.630435,0.428571,1.438017,0
Acme-Inmigrant-maven,ApplicationImmigrantController.save,3,0.800000,0.200000,0.181818,0.818182,0.322581,0.239130,0.428571,0.818182,1
Acme-Meals-maven,WelcomeController.index,3,0.500000,0.500000,0.800000,0.200000,0.400000,0.625000,1.000000,1.666667,0
Acme-Meals-maven,WelcomeController.index,0,0.000000,1.000000,1.000000,0.000000,0.400000,0.250000,2.000000,0.666667,0
Acme-Meals-maven,WelcomeController.index,2,0.000000,1.000000,1.000000,0.000000,0.200000,0.125000,0.000000,0.666667,1
Acme-Meals-maven,ManagerCategoryController.saveCreate,3,0.200000,0.800000,0.888889,0.111111,0.500000,0.642857,1.125000,1.421053,0
Acme-Meals-maven,ManagerCategoryController.saveCreate,1,0.750000,0.250000,0.250000,0.750000,0.400000,0.285714,1.875000,0.789474,0
Acme-Meals-maven,ManagerCategoryController.saveCreate,0,0.000000,1.000000,1.000000,0.000000,0.100000,0.071429,0.000000,0.789474,1
Acme-Meals-maven,ReviewDislikeController.delete,2,0.166667,0.833333,0.909091,0.090909,0.400000,0.478261,0.905028,1.240601,0
Acme-Meals-maven,ReviewDislikeController.delete,3,0.000000,1.000000,1.000000,0.000000,0.333333,0.347826,0.754190,1.082707,1
Acme-Meals-maven,ReviewDislikeController.delete,0,0.000000,1.000000,1.000000,0.000000,0.266667,0.173913,1.340782,0.676692,0
Acme-Meals-maven,AdministratorMonthBillController.generate,3,0.444444,0.555556,0.800000,0.200000,0.473684,0.666667,0.679758,1.578947,0
Acme-Meals-maven,AdministratorMonthBillController.generate,4,0.000000,1.000000,1.000000,0.000000,0.210526,0.133333,1.450151,0.710526,1
Acme-Meals-maven,AdministratorMonthBillController.generate,0,1.000000,0.000000,0.000000,1.000000,0.315789,0.200000,0.870091,0.710526,0
Acme-Meals-maven,ManagerRestaurantController.delete,3,1.000000,0.000000,0.411765,0.588235,0.571429,0.850000,0.750000,2.040000,0
Acme-Meals-maven,ManagerRestaurantController.delete,0,0.500000,0.500000,0.500000,0.500000,0.285714,0.100000,2.250000,0.480000,1
Acme-Meals-maven,ManagerRestaurantController.delete,2,1.000000,0.000000,0.000000,1.000000,0.142857,0.050000,0.000000,0.480000,0
Acme-Meals-maven,ManagerMealController.save,3,0.181818,0.818182,0.864865,0.135135,0.500000,0.770833,0.857143,1.881356,0
Acme-Meals-maven,ManagerMealController.save,1,0.111111,0.888889,0.888889,0.111111,0.409091,0.187500,1.285714,0.559322,0
Acme-Meals-maven,ManagerMealController.save,0,0.000000,1.000000,1.000000,0.000000,0.090909,0.041667,0.857143,0.559322,1
Acme-Meals-maven,ReviewDislikeController.create,2,0.300000,0.700000,0.789474,0.210526,0.357143,0.441860,1.002653,1.266667,0
Acme-Meals-maven,ReviewDislikeController.create,3,0.000000,1.000000,1.000000,0.000000,0.357143,0.372093,0.779841,1.066667,0
Acme-Meals-maven,ReviewDislikeController.create,0,0.125000,0.875000,0.875000,0.125000,0.285714,0.186047,1.217507,0.666667,1
Acme-Meals-maven,RegisterCriticController.save,0,0.600000,0.400000,0.400000,0.600000,0.312500,0.217391,0.600000,0.730435,1
Acme-Meals-maven,RegisterCriticController.save,3,0.571429,0.428571,0.692308,0.307692,0.437500,0.565217,0.640000,1.356522,0
Acme-Meals-maven,RegisterCriticController.save,2,0.750000,0.250000,0.200000,0.800000,0.250000,0.217391,1.760000,0.913043,0
Acme-Meals-maven,ReviewLikeController.create,3,0.000000,1.000000,1.000000,0.000000,0.357143,0.372093,0.779841,1.066667,0
Acme-Meals-maven,ReviewLikeController.create,0,0.125000,0.875000,0.875000,0.125000,0.285714,0.186047,1.217507,0.666667,1
Acme-Meals-maven,ReviewLikeController.create,2,0.300000,0.700000,0.789474,0.210526,0.357143,0.441860,1.002653,1.266667,0
Acme-Meals-maven,UserMealOrderController.save,5,0.857143,0.142857,0.142857,0.857143,0.388889,0.250000,1.009615,0.615385,1
Acme-Meals-maven,UserMealOrderController.save,3,0.250000,0.750000,0.866667,0.133333,0.444444,0.535714,0.778846,1.153846,0
Acme-Meals-maven,UserMealOrderController.save,0,0.000000,1.000000,1.000000,0.000000,0.166667,0.214286,1.211539,1.230769,0
Acme-Meals-maven,RegisterUserController.save,3,0.750000,0.250000,0.454545,0.545455,0.400000,0.407407,1.320000,1.092715,0
Acme-Meals-maven,RegisterUserController.save,0,0.800000,0.200000,0.142857,0.857143,0.500000,0.518519,0.840000,1.112583,0
Acme-Meals-maven,RegisterUserController.save,2,1.000000,0.000000,0.000000,1.000000,0.100000,0.074074,0.840000,0.794702,1
Acme-Meals-maven,ManagerRestaurantController.enable,3,1.000000,0.000000,0.307692,0.692308,0.600000,0.866667,3.000000,2.052632,0
Acme-Meals-maven,ManagerRestaurantController.enable,0,1.000000,0.000000,0.000000,1.000000,0.200000,0.066667,0.000000,0.473684,0
Acme-Meals-maven,ManagerRestaurantController.enable,2,1.000000,0.000000,0.000000,1.000000,0.200000,0.066667,0.000000,0.473684,1
Acme-Meals-maven,ManagerCategoryController.delete,1,0.200000,0.800000,0.800000,0.200000,0.416667,0.312500,1.800000,0.818182,0
Acme-Meals-maven,ManagerCategoryController.delete,3,0.000000,1.000000,1.000000,0.000000,0.500000,0.625000,1.200000,1.363636,0
Acme-Meals-maven,ManagerCategoryController.delete,0,0.000000,1.000000,1.000000,0.000000,0.083333,0.062500,0.000000,0.818182,1
Acme-Meals-maven,ManagerCategoryController.save,3,0.200000,0.800000,0.888889,0.111111,0.500000,0.642857,1.125000,1.421053,0
Acme-Meals-maven,ManagerCategoryController.save,1,0.750000,0.250000,0.250000,0.750000,0.400000,0.285714,1.875000,0.789474,0
Acme-Meals-maven,ManagerCategoryController.save,0,0.000000,1.000000,1.000000,0.000000,0.100000,0.071429,0.000000,0.789474,1
Acme-Meals-maven,UserController.display,0,0.777778,0.222222,0.266667,0.733333,0.500000,0.576923,0.818182,1.265060,0
Acme-Meals-maven,UserController.display,2,1.000000,0.000000,0.000000,1.000000,0.111111,0.076923,0.818182,0.759036,1
Acme-Meals-maven,UserController.display,3,0.714286,0.285714,0.444444,0.555556,0.388889,0.346154,1.363636,0.975904,0
Acme-Meals-maven,ManagerRestaurantController.save,3,1.000000,0.000000,0.307692,0.692308,0.600000,0.866667,3.000000,2.052632,0
Acme-Meals-maven,ManagerRestaurantController.save,0,1.000000,0.000000,0.000000,1.000000,0.200000,0.066667,0.000000,0.473684,1
Acme-Meals-maven,ManagerRestaurantController.save,2,1.000000,0.000000,0.000000,1.000000,0.200000,0.066667,0.000000,0.473684,0
Acme-Meals-maven,ReviewLikeController.delete,2,0.166667,0.833333,0.909091,0.090909,0.400000,0.478261,0.905028,1.240601,0
Acme-Meals-maven,ReviewLikeController.delete,3,0.000000,1.000000,1.000000,0.000000,0.333333,0.347826,0.754190,1.082707,1
Acme-Meals-maven,ReviewLikeController.delete,0,0.000000,1.000000,1.000000,0.000000,0.266667,0.173913,1.340782,0.676692,0
Acme-Newspaper-maven,NewspaperUserController.privatize,2,0.333333,0.666667,0.777778,0.222222,0.400000,0.428571,1.148936,1.125000,0
Acme-Newspaper-maven,NewspaperUserController.privatize,0,0.000000,1.000000,1.000000,0.000000,0.400000,0.428571,0.893617,1.125000,1
Acme-Newspaper-maven,NewspaperUserController.privatize,1,0.000000,1.000000,1.000000,0.000000,0.200000,0.142857,0.957447,0.750000,0
Acme-Newspaper-maven,VolumeSubscriptionCustomerController.create,2,0.333333,0.666667,0.666667,0.333333,0.272727,0.214286,1.800000,0.800000,0
Acme-Newspaper-maven,VolumeSubscriptionCustomerController.create,0,0.000000,1.000000,1.000000,0.000000,0.363636,0.357143,0.600000,1.000000,1
Acme-Newspaper-maven,VolumeSubscriptionCustomerController.create,3,0.250000,0.750000,0.666667,0.333333,0.363636,0.428571,0.600000,1.200000,0
Acme-Newspaper-maven,AdvertisementAgentController.create,1,0.666667,0.333333,0.250000,0.750000,0.428571,0.500000,1.000000,1.200000,0
Acme-Newspaper-maven,AdvertisementAgentController.create,2,0.500000,0.500000,0.500000,0.500000,0.285714,0.250000,1.000000,0.900000,1
Acme-Newspaper-maven,AdvertisementAgentController.create,0,0.000000,1.000000,1.000000,0.000000,0.285714,0.250000,1.000000,0.900000,0
Acme-Newspaper-maven,AdvertisementAgentController.save,0,0.000000,1.000000,1.000000,0.000000,0.444444,0.320000,0.240000,0.774194,0
Acme-Newspaper-maven,AdvertisementAgentController.save,1,0.375000,0.625000,0.733333,0.266667,0.444444,0.600000,0.240000,1.451613,0
Acme-Newspaper-maven,AdvertisementAgentController.save,2,0.500000,0.500000,0.500000,0.500000,0.111111,0.080000,2.520000,0.774194,1
Acme-Newspaper-maven,ChirpUserController.edit,0,0.000000,1.000000,1.000000,0.000000,0.416667,0.333333,1.500000,0.857143,1
Acme-Newspaper-maven,ChirpUserController.edit,2,0.500000,0.500000,0.555556,0.444444,0.500000,0.600000,1.500000,1.285714,0
Acme-Newspaper-maven,ChirpUserController.edit,1,0.000000,1.000000,1.000000,0.000000,0.083333,0.066667,0.000000,0.857143,0
Acme-Newspaper-maven,SystemConfigurationAdministratorController.editTabooWord,1,0.200000,0.800000,0.833333,0.166667,0.428571,0.450000,0.814480,1.032787,1
Acme-Newspaper-maven,SystemConfigurationAdministratorController.editTabooWord,0,0.000000,1.000000,1.000000,0.000000,0.371429,0.325000,0.950226,0.860656,0
Acme-Newspaper-maven,SystemConfigurationAdministratorController.editTabooWord,2,0.428571,0.571429,0.666667,0.333333,0.200000,0.225000,1.235294,1.106557,0
Acme-Newspaper-maven,SubscriptionCustomerController.save,0,0.000000,1.000000,1.000000,0.000000,0.333333,0.285714,1.291866,0.882353,0
Acme-Newspaper-maven,SubscriptionCustomerController.save,3,0.200000,0.800000,0.785714,0.214286,0.416667,0.500000,0.690789,1.235294,0
Acme-Newspaper-maven,SubscriptionCustomerController.save,2,0.000000,1.000000,1.000000,0.000000,0.250000,0.214286,1.017344,0.882353,1
Acme-Newspaper-maven,SystemConfigurationAdministratorController.deleteTabooWord,2,0.428571,0.571429,0.666667,0.333333,0.200000,0.225000,1.235294,1.106557,0
Acme-Newspaper-maven,SystemConfigurationAdministratorController.deleteTabooWord,1,0.200000,0.800000,0.833333,0.166667,0.428571,0.450000,0.814480,1.032787,1
Acme-Newspaper-maven,SystemConfigurationAdministratorController.deleteTabooWord,0,0.000000,1.000000,1.000000,0.000000,0.371429,0.325000,0.950226,0.860656,0
Acme-Newspaper-maven,NewspaperUserController.unprivatize,2,0.333333,0.666667,0.777778,0.222222,0.400000,0.428571,1.148936,1.125000,0
Acme-Newspaper-maven,NewspaperUserController.unprivatize,0,0.000000,1.000000,1.000000,0.000000,0.400000,0.428571,0.893617,1.125000,1
